Fighter_Id,Fighter_Name,n_fights,weight_lbs,Stance,sig_str_pm,td_per_fight,sub_per_fight,kd_per_fight,ctrl_sec_per_fight,sig_str_accuracy,td_accuracy,head_ratio,body_ratio,leg_ratio,dist_ratio,clinch_ratio,ground_ratio,ko_rate,sub_rate,dec_rate,win_rate
0052de90691d4a93,Davi Ramos,5,155.0,Orthodox,-0.6498560481028419,0.10344827586206898,0.11182795698924736,-0.5333333333333333,-0.12623800615611502,-0.8475303094896262,0.2515090962694718,0.24767640143481137,-0.4188653158283987,0.2756858110431378,0.16224290189741095,-0.5222862935271416,0.30503755891985396,-1.1423076923076922,1.2543859649122804,0.33217189314750273,0.1266713581984518
00e11b5c8b7bfeeb,Luke Rockhold,8,185.0,Southpaw,0.250310627877768,-0.4137931034482759,0.06989247311827959,0.1333333333333333,-0.31837967729079014,0.7800981059204498,-0.9222000196547318,-0.8946382798357515,1.2437538626723548,0.3353360655282232,0.06515468917467437,-0.43629242437497323,0.38401969463899577,1.2807692307692307,0.5079744816586924,-1.1914264597191426,-0.3224361845051502
0112352cb32f5026,Denis Tiuliulin,6,185.0,Orthodox,0.15713225439362016,-0.3103448275862069,-0.5591397849462364,0.35555555555555546,-0.6188137556672306,-0.44703868544006486,0.13174285995067547,0.2738988331426008,0.7160771591749255,-0.7494110363623183,0.515836991032651,0.035929964360291534,-0.610583399054994,0.7615384615384615,0.7982456140350879,-0.9512195121951219,-1.4285714285714288
01641ba5df0c69b0,Gabriel Bonfim,5,170.0,Orthodox,1.2311706651403755,0.2689655172413793,0.7827956989247311,0.0,-0.6653485500934063,0.058701059472164904,2.107885759210815,-0.49194304700080055,0.05592390623598292,0.8394008486071082,0.7840410398523253,-0.2169541563831834,-0.8177238780722548,-0.05439560439560441,1.2543859649122804,-0.5737514518002322,1.2244897959183674
01b352b6a9074d5c,Chase Sherman,10,250.0,Orthodox,1.4844027220112141,-0.7241379310344828,-0.5591397849462364,0.0,-0.6824278097498219,-0.0753758137503181,-1.8444000393094635,-0.5314038025467542,0.1666267845954025,0.7949760975503537,0.709696023663599,-0.34278361373623084,-0.6191120256586375,0.38076923076923086,-0.15964912280701737,0.0,-0.7881773399014779
0232cabbc30a2372,Adrian Yanez,7,135.0,Orthodox,1.7801246008382674,-0.7241379310344828,-0.5591397849462364,1.7523809523809522,-0.8306248640356141,-0.39036737226480556,-1.8444000393094635,0.5862267250907314,-0.4671154491827133,-0.12989463900251216,0.5532051215887143,-0.8469205884925949,-0.02861729133983303,1.8192307692307692,-0.7982456140350874,-0.7750677506775068,0.49261083743842365
029880cdbf5ca089,Sean Sherk,12,155.0,Orthodox,-0.665219514178265,2.724137931034483,0.0,-0.5333333333333333,2.364487360404488,-1.0655890743970966,0.19586549090012,0.7035281020417541,-0.8481752373002206,0.04752675827488431,-0.7178433936561356,0.25757022643823707,1.02075185939018,-0.19038461538461532,-0.3991228070175437,0.6341463414634144,0.49261083743842365
029eaff01e6bb8f0,Dustin Poirier,26,155.0,Southpaw,1.1435159973298292,0.07161803713527853,0.7956989247311828,0.6974358974358973,0.13223573948027445,0.41915139922767064,-0.04322812592131565,1.025284042359583,-0.9225705673093976,-0.3130294943188019,0.155198608800451,0.2844064628867312,-0.2660703830393411,0.5235576923076923,0.39912280701754416,-0.5879065040650406,0.5726600985221677
032cc3922d871c7f,Khabib Nurmagomedov,8,155.0,Orthodox,0.8105294924627805,4.137931034482759,1.118279569892473,-0.5333333333333333,2.8988330384231418,0.67409829132773,0.7984902609205601,1.5880522334551193,-1.1255758759856114,-0.8800584420637595,-1.3060553602741594,-0.8957773791263516,2.705866509213232,-0.556508875739645,1.0438596491228072,-0.016260162601626132,0.29556650246305444
0359313549d230a1,Pete Sell,7,170.0,Orthodox,-0.43952523431255924,-0.2512315270935961,0.39938556067588316,-0.1523809523809526,-0.2535368358933739,-0.3255404952142934,-0.8736631765150095,0.5855969047802899,-0.26430969860719533,-0.3060426769693053,0.47244943274746093,0.07739300315423424,-0.5774732250210464,1.0335164835164834,-0.11403508771929824,-0.5737514518002322,-0.9711470795214638
03f982ca3735070c,Walt Harris,11,250.0,Southpaw,-0.40732333172333357,-0.6489028213166145,-0.4066471163245356,1.1636363636363636,-0.7878061667603543,-0.8998619843101072,-1.0759000229305207,0.10419617287984384,0.661732559405323,-0.47757800035758996,0.0032733217049477083,-0.22668364829199011,0.322806694654363,1.4754807692307692,-0.4989035087719295,-1.0833333333333333,-0.38793103448275856
040a74bb0a465c54,Arnold Allen,9,145.0,Southpaw,-0.16765666741388033,0.10344827586206898,-0.18637992831541214,0.35555555555555546,0.0222772952040203,-0.5640152433720402,0.596717659776591,0.7194337207491902,-0.07772840807771927,-0.6458459842527641,0.7460056038038098,-0.6710228515240814,-0.4352840630111469,-0.556508875739645,-0.06140350877192974,0.7154471544715445,0.5911330049261085
045f25b3a4c08e81,Jack Marshman,6,185.0,Orthodox,-0.3946434402554513,-0.7241379310344828,-0.5591397849462364,-0.5333333333333333,-0.8762402780247985,-2.104038844041138,-1.8444000393094635,-0.2756734234377609,0.5181056686699443,0.15008534204045165,1.0897929467222687,-0.832921901079494,-0.8177238780722548,-0.19038461538461532,0.39912280701754416,0.10569105691056907,-0.6280788177339901
04643fd03d9159cc,Marcus Aurelio,6,155.0,Orthodox,-0.5809496735630877,-0.03448275862068963,0.27956989247311825,-0.08888888888888909,-0.20668379439285486,-1.196287108553436,-1.185685739556084,1.3879879802832515,-0.9657790005978094,-0.754949497130541,0.23048035769543948,-0.21957200442400612,-0.012177570782907467,-0.5076923076923079,0.0,0.6341463414634144,-0.7881773399014779
04c8b08b16a5b99e,Tanner Boser,5,205.0,Orthodox,0.9292886051219494,-0.7241379310344828,-0.5591397849462364,0.0,-0.3579218762779262,0.5834523090839562,-1.8444000393094635,-1.2410224284082365,-0.1484363589540485,2.0082933618261447,0.5807491981656651,-0.08254181001688729,-0.61944751865258,0.38076923076923086,-0.7982456140350874,0.4227642276422763,0.2364532019704434
04d5718ed2661e8c,Jorge Gurgel,7,155.0,Orthodox,0.028855686721580405,-0.01477832512315275,-0.31950844854070665,-0.5333333333333333,0.7977393330201556,-1.2170598459422708,-0.6916500147410488,0.32938211034454506,-0.9269148239144885,0.6109967260435687,-0.13556700903862348,0.3317129668468888,0.1219723961212175,-1.1423076923076922,-0.11403508771929824,1.2380952380952377,-0.42223786066150626
05339613bf8e9808,Rob Font,13,135.0,Orthodox,0.8525464607571902,-0.08753315649867371,0.21505376344086016,0.08205128205128183,-0.34501246931354523,-0.1508654582552422,-0.07093846305036423,0.8669999222676688,-0.19411346464415663,-0.7394172824299898,0.7391265091647001,-0.45704269958099936,-0.5794995879355529,0.0,-0.31929824561403475,0.4227642276422763,0.4285714285714288
0541480fbf719d86,Houston Alexander,6,205.0,Orthodox,0.17429773367718712,-0.5862068965517242,-0.5591397849462364,0.7999999999999999,-0.7413388792893422,0.9497794619424254,2.766600058964195,-0.6856782771643068,-1.1154766161313139,2.1178260230825416,-0.8835478032496512,1.1065387574727574,0.6495211816333423,1.3961538461538459,0.0,-0.9512195121951219,-0.7881773399014779
054defd5420a551f,Rob Kimmons,6,185.0,Orthodox,-0.6285574383376247,0.10344827586206898,1.6774193548387093,-0.5333333333333333,0.0903468083274156,0.6138252204937112,0.13174285995067547,0.03557076431454952,0.9648239923001689,-0.6513266827573363,-1.7741755610892704,2.922690111673206,0.633744353034357,-0.05439560439560441,1.9385964912280702,-1.0267131242740999,0.1266713581984518
056c493bbd76a918,Henry Cejudo,11,135.0,Orthodox,0.528722056274555,0.329153605015674,-0.4066471163245356,0.6787878787878786,0.2004956568361827,0.2515270330804662,-0.6916500147410488,-0.5273305737877688,0.6974402385664819,0.3263690338082428,-0.03751330588844933,0.30342971077930186,0.0,0.047596153846153885,-0.7982456140350874,0.7002032520325202,0.09236453201970454
05866d8c3a321856,Marvin Eastman,5,185.0,Orthodox,-0.6874232109976227,-0.3931034482758621,-0.5591397849462364,-0.5333333333333333,-0.43514983298519655,-1.0680419243869037,-0.526971439802704,-1.2196871728802208,0.9602843292157576,1.0125418958588996,-1.6891288786430465,4.7654935821826765,-0.8177238780722548,1.9038461538461537,-0.7982456140350874,-0.8455284552845527,-1.3004926108374384
05fa626cb33d15b8,Andrea Lee,6,125.0,Orthodox,0.9927822061818753,0.7931034482758621,0.5591397849462364,-0.08888888888888909,0.016089157647348137,0.3488593151633237,0.6916500147410488,-0.8271055389255423,1.0565209339934885,0.40942432760805925,0.3864129442185059,-0.23602704925203505,-0.2267024488700007,-0.8703296703296703,-0.4561403508771928,1.2380952380952377,-0.14778325123152702
06734ca9d88dec3a,Shara Magomedov,5,185.0,Orthodox,1.9678701931831128,-0.7241379310344828,-0.5591397849462364,0.5333333333333333,-0.7633686489910956,1.873255782386001,-1.8444000393094635,-1.2221637358748452,1.0156379544250123,0.9675118017868247,0.3102745273878823,0.21265215943609794,-0.4395007071259233,0.1269230769230769,-0.7982456140350874,0.6341463414634144,1.7733990147783254
06f36cf4bd97ec77,Ed Herman,20,205.0,Orthodox,0.004881633097060624,0.6413793103448275,0.61505376344086,-0.26666666666666666,0.5417095617110935,0.20463179247141847,0.4611000098273657,-0.15304729112641155,0.8109940736282548,-0.26766355713703033,-0.8635984256610044,1.0240572928207823,0.67999808198331,0.029289940828402472,0.49122807017543885,-0.26016260162601634,-0.14778325123152702
07225ba28ae309b6,Charles Oliveira,22,155.0,Orthodox,0.18509797761392352,0.14106583072100312,1.118279569892473,0.3151515151515151,0.11712456720901589,0.6807856105680903,-0.18732187899236746,-0.07608449808143129,0.5909976486009998,-0.17745378856071553,-0.2937149176563717,0.3195231623768045,0.36035609687384457,-0.19038461538461532,1.9956140350877196,-1.0392953929539295,-0.36124794745484406
07a18ae55dfc3cd9,Paul Varelans,8,300.0,Orthodox,-1.1155536095576584,-0.5172413793103449,0.06989247311827959,-0.20000000000000004,-0.8762402780247985,-0.19938118475890582,2.766600058964195,0.47852745200516933,-0.8139132826668485,0.31516024415826766,-1.6336797916354495,2.036031313749874,1.0687340558349412,1.2374999999999998,0.39912280701754416,-1.0833333333333333,-0.14778325123152702
07f72a2a7591b409,Jon Jones,22,248.0,Orthodox,0.5826631115734123,0.7805642633228839,0.27956989247311825,0.07272727272727253,0.6210639875060204,1.2155540428430092,0.16038261211386595,-1.0637290533100734,0.504293908479209,1.2042341587896572,-0.1667600165206039,0.2989301725870919,0.19088301006095626,-0.19038461538461532,0.39912280701754416,-0.1585365853658536,1.1330049261083748
0845c81e37d3bcb3,Volkan Oezdemir,7,205.0,Orthodox,0.9290599548150456,-0.6059113300492611,-0.31950844854070665,1.3714285714285712,-0.7192383880155125,0.06129258844306322,0.4611000098273657,-0.2588144584775043,-0.34296992124286657,0.879219685960328,0.26934215600984596,0.28124167952576,-0.42950339534859533,0.5235576923076923,-0.1995614035087716,-0.09247967479674797,0.3325123152709361
08ae5cd9aef7ddd3,Kimo Leopoldo,6,235.0,Orthodox,-1.2377139708737068,-0.17241379310344832,0.27956989247311825,-0.5333333333333333,-0.7302002316873321,0.21232801493805584,0.0,1.0970705744560347,-0.27965716081291053,-0.9690035214159184,-1.7683014659052967,0.08254181001688639,2.6719400477140303,0.1269230769230769,1.5964912280701755,-0.9512195121951219,-0.7881773399014779
08af939f41b5a57b,Beneil Dariush,13,155.0,Southpaw,0.5153501575265339,0.16710875331564984,0.21505376344086016,0.6974358974358973,0.644327922823972,0.5240766350112851,-0.05123333442526294,-0.3313547943735972,0.568689044021321,0.1795741478062991,-0.3237803998735292,0.4445399182194899,0.3139131434020052,0.22846153846153844,0.35122807017543883,-0.21138211382113814,-0.07093596059113284
08e908ed6d18d6a0,Myles Jury,7,145.0,Orthodox,0.03719007795815708,-0.2512315270935961,-0.31950844854070665,0.2285714285714285,-0.0922916515595128,0.06757071177986758,-0.3074000065515774,0.1733795115960755,-0.3604084234952869,0.32292017545440505,0.0,-0.7256624425929046,0.6871428498309216,0.1269230769230769,0.0,0.10569105691056907,-0.46798029556650234
093e1f5bb73850be,Anthony Hernandez,5,185.0,Orthodox,0.7082870471149847,4.075862068965518,1.7892473118279566,-0.5333333333333333,2.6792160365368414,1.7133635877084006,0.12205588495430254,1.1603752636779021,-0.44798177561117464,-0.9058248077131692,-1.466899616465558,0.2176447266422272,2.1370041042314303,-0.10384615384615387,1.814194577352472,-0.9031781226903178,-0.3224361845051502
0941df56f6ac954b,Johny Hendricks,11,185.0,Southpaw,0.34147576999878915,0.8557993730407522,0.05083088954056691,0.6787878787878786,0.4955010509015424,-0.19777182990435038,0.3074000065515772,0.2477905872286211,-0.7798020203569334,0.5905105931826591,-0.30943622314067704,1.1849034694773852,-0.24044713327005274,0.308241758241758,-0.7982456140350874,0.48315911730545874,0.6755805770584098
0a1942069c9ad6b6,Jack Hermansson,7,170.0,Orthodox,0.703648454128211,-0.1330049261083744,-0.31950844854070665,-0.5333333333333333,-0.07531847426121147,0.013750426535096548,-0.5635666786778916,-0.17372627061926785,-0.45844550334560946,0.8674733541607966,0.32262677054391403,-0.8653133083436964,0.31939104319958295,0.46093117408906853,0.21006463527239136,-0.31151048352588795,0.1555613170858182
0aa92558424ced9e,Randy Couture,24,205.0,Orthodox,-0.29892693640117124,1.0689655172413792,0.20967741935483866,-0.42222222222222244,1.475870807266345,1.2757363411113574,0.4611000098273657,0.8268197027548804,-0.7684462145236843,-0.18508602091427595,-1.7800979778788704,1.4419707633369923,1.7094077157651486,1.078846153846154,0.0,-0.6869918699186991,0.49261083743842365
0b64d0fed453ef7f,Scott Jorgensen,9,135.0,Orthodox,0.03352203015790819,1.0229885057471266,-0.3727598566308243,-0.5333333333333333,0.30198111276560846,-0.6742709157301182,0.10246666885052563,0.24680573475701373,-0.30672145119630023,0.17897344991106964,0.2594618907687501,0.07635117426562023,-0.2675069806826559,-0.19038461538461532,0.7982456140350879,-0.1585365853658536,0.17241379310344854
0c25d0a5e8cdbf19,Lukasz Brzeski,6,236.0,Orthodox,0.9586258908354218,-0.7241379310344828,-0.5591397849462364,-0.5333333333333333,-0.8403490801960991,0.16990744440324151,-1.8444000393094635,-1.2311370360403,1.1607757509163334,0.8527215121659832,0.9970777060062126,-0.6461377913498458,-0.8177238780722548,0.48956043956043926,-0.11403508771929824,-0.12078977932636495,-2.0689655172413794
0c5c66ddd1886b83,Caio Magalhaes,6,185.0,Orthodox,-0.6102829789199757,-0.17241379310344832,1.118279569892473,0.35555555555555546,-0.19678277430217933,-0.7882511955584653,-1.0759000229305207,-0.2009772400398228,0.14782503905719677,0.37443971931741515,-0.6103901340112909,0.6611854266301131,0.5738899929887235,-0.05439560439560441,0.5701754385964914,-0.12078977932636495,-0.42223786066150626
0c6d9ea8306c029e,Brad Tavares,9,185.0,Orthodox,-0.416227280421652,-0.08045977011494253,-0.5591397849462364,-0.5333333333333333,0.33498451306786087,-0.5009601504481251,0.3074000065515772,-0.7528660066368362,0.15077803584506744,1.1016601834029887,0.15612489276489783,0.6636621243933948,-0.5407218609006966,-0.014102564102564122,-0.7982456140350874,0.7515808491418247,0.49261083743842365
0d65c432720accb9,Michal Oleksiejczuk,7,185.0,Southpaw,0.6696127666305592,-0.01477832512315275,-0.5591397849462364,-0.5333333333333333,-0.6428590901731572,0.2751607494458705,0.28375385220145566,-0.09362493626188108,1.0146571120676835,-0.5239705082739667,0.8294770785579568,-0.58613022668557,-0.6176450062942193,0.6495475113122169,0.6104231166150671,-0.9201339072214251,-1.8429440741813967
0d8011111be000b2,Sean Strickland,11,185.0,Orthodox,1.391465751518697,-0.4231974921630095,-0.5591397849462364,-0.29090909090909095,-0.5981116227503632,-0.4061812042995392,0.4611000098273657,0.6551321780014854,0.08233125810808874,-0.7004939881792341,1.0460383032382614,-0.888984781446241,-0.7137997172729769,-0.1489966555183946,-0.5900076277650645,0.7260516083421702,-0.7324908974084389
0dba4df5f34d5ff0,Rafael Natal,13,185.0,Orthodox,-0.2787564101266103,1.376657824933687,0.34408602150537626,0.08205128205128183,0.8111220305053545,0.06033199682051069,-0.09540000203324829,-0.3081545215350375,-0.4697882648550378,1.0551347331314869,-0.25931771718811664,-0.18634197958211834,0.6749647375819942,-0.022398190045248997,-0.5165118679050565,0.5719751315160211,0.41727035641842974
