Fighter_Id,Fighter_Name,n_fights,weight_lbs,Stance,sig_str_pm,td_per_fight,sub_per_fight,kd_per_fight,ctrl_sec_per_fight,sig_str_accuracy,td_accuracy,head_ratio,body_ratio,leg_ratio,dist_ratio,clinch_ratio,ground_ratio,ko_rate,sub_rate,dec_rate,win_rate,cluster,style_label
59279a7c978f7da0,Al Iaquinta,6,155.0,Orthodox,4.008350730688935,0.3333333333333333,0.1666666666666666,0.6666666666666666,48.833333333333336,0.4022346368715084,0.2,0.7361111111111112,0.1666666666666666,0.0972222222222222,0.9340277777777778,0.03125,0.0347222222222222,0.3333333333333333,0.1333333333333333,0.5333333333333333,0.5333333333333333,2,Aggressive Strikers
59583ff832fe9d68,Krzysztof Soszynski,6,205.0,Open Stance,3.2813878271096737,0.5,1.0,0.1666666666666666,147.0,0.391578947368421,0.3333333333333333,0.6505376344086021,0.1182795698924731,0.2311827956989247,0.6290322580645161,0.2526881720430107,0.1182795698924731,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.7777777777777778,4,Volume Strikers
595db60957de51d3,Michel Pereira,7,185.0,Orthodox,4.056852791878173,0.8571428571428571,0.7142857142857143,0.1428571428571428,38.42857142857143,0.5522388059701493,0.6,0.4474474474474474,0.4624624624624625,0.09009009009009,0.8438438438438438,0.1261261261261261,0.03003003003003,0.2857142857142857,0.2142857142857142,0.4285714285714285,0.5714285714285714,3,Balanced Decision Fighters
597db668b01c442c,Marco Ruas,6,210.0,Orthodox,1.0955569080949483,0.5,1.3333333333333333,0.1666666666666666,36.833333333333336,0.4580152671755725,0.75,0.3166666666666666,0.0333333333333333,0.65,0.75,0.05,0.2,0.3333333333333333,0.5,0.1666666666666666,0.6666666666666666,3,Balanced Decision Fighters
5987b2458f4b5290,Ricky Simon,10,135.0,Orthodox,2.9315685722331737,4.1,0.3,0.2,269.4,0.4559789750328515,0.4270833333333333,0.659942363112392,0.1585014409221902,0.1815561959654178,0.7665706051873199,0.1210374639769452,0.1123919308357348,0.25,0.1875,0.5625,0.625,1,Wrestlers / Grapplers
5aedf14771ca82d2,Wilson Reis,8,125.0,Southpaw,1.6898505924781042,3.5,0.625,0.0,254.625,0.2760942760942761,0.4117647058823529,0.5304878048780488,0.1219512195121951,0.3475609756097561,0.7439024390243902,0.1219512195121951,0.1341463414634146,0.1538461538461538,0.2307692307692307,0.6153846153846154,0.4615384615384615,4,Volume Strikers
5b5307450405abf0,Rick Story,10,170.0,Southpaw,2.781517747858017,2.3,1.2,0.3,231.5,0.3624401913875598,0.6764705882352942,0.5445544554455446,0.3399339933993399,0.1155115511551155,0.5742574257425742,0.1551155115511551,0.2706270627062706,0.1578947368421052,0.1578947368421052,0.6842105263157895,0.3684210526315789,1,Wrestlers / Grapplers
5b86d491d63890c5,Ludovit Klein,6,155.0,Southpaw,3.89779125162408,1.0,0.0,0.1666666666666666,134.5,0.5154639175257731,0.5454545454545454,0.63,0.29,0.08,0.82,0.1,0.08,0.1666666666666666,0.0833333333333333,0.75,0.3333333333333333,3,Balanced Decision Fighters
5be86bb2f78fef2f,Jason Lambert,8,185.0,Orthodox,3.2098765432098766,0.5,0.875,0.375,117.5,0.5813008130081301,0.3636363636363636,0.6223776223776224,0.2727272727272727,0.1048951048951049,0.0979020979020979,0.3356643356643357,0.5664335664335665,0.75,0.25,0.0,0.5,0,Submission Hunters
5d1b7e3dd9e11074,Manel Kape,7,125.0,Southpaw,5.449882453515708,0.4285714285714285,0.0,0.7142857142857143,15.571428571428571,0.6028368794326241,0.3,0.7058823529411765,0.1694117647058823,0.1247058823529411,0.9058823529411764,0.04,0.0541176470588235,0.4444444444444444,0.0,0.5555555555555556,0.6666666666666666,2,Aggressive Strikers
5d7bdab5e03e3216,CB Dollaway,12,185.0,Orthodox,2.2313586245561576,1.6666666666666667,0.8333333333333334,0.0833333333333333,147.33333333333334,0.4270386266094421,0.5128205128205128,0.6080402010050251,0.2914572864321608,0.100502512562814,0.5979899497487438,0.1608040201005025,0.2412060301507537,0.35,0.2,0.4,0.45,4,Volume Strikers
5e4eec08896c9423,Corey Anderson,9,205.0,Orthodox,4.305827141181071,4.0,0.0,0.1111111111111111,265.44444444444446,0.4893333333333333,0.6,0.776566757493188,0.1362397820163488,0.0871934604904632,0.4931880108991825,0.2288828337874659,0.2779291553133515,0.4666666666666667,0.0,0.5333333333333333,0.5333333333333333,1,Wrestlers / Grapplers
5e6294b37bbef029,Stephanie Egger,5,135.0,Orthodox,2.183316168898044,1.4,0.2,0.0,172.8,0.4732142857142857,0.3684210526315789,0.6792452830188679,0.1792452830188679,0.1415094339622641,0.5471698113207547,0.2169811320754717,0.2358490566037736,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.4285714285714285,0,Submission Hunters
5eb50529a8418b77,Gabe Green,6,155.0,Switch,5.604657316750463,0.5,0.3333333333333333,0.3333333333333333,85.66666666666667,0.4514066496163683,0.5,0.4532577903682719,0.3059490084985836,0.2407932011331444,0.9008498583569404,0.0311614730878186,0.0679886685552408,0.3333333333333333,0.1666666666666666,0.5,0.5,3,Balanced Decision Fighters
5ec591b78349ba7e,Christian Rodriguez,7,145.0,Orthodox,3.884034948371724,1.1428571428571428,1.1428571428571428,0.0,118.0,0.500768049155146,0.3809523809523809,0.745398773006135,0.1503067484662576,0.1042944785276073,0.7576687116564417,0.1411042944785276,0.1012269938650306,0.0,0.2222222222222222,0.7777777777777778,0.5555555555555556,4,Volume Strikers
5eedbf1e9601be35,Brock Larson,6,170.0,Southpaw,1.1958997722095672,1.5,1.1666666666666667,0.0,183.33333333333331,0.4605263157894737,0.3,0.6857142857142857,0.1571428571428571,0.1571428571428571,0.2857142857142857,0.3571428571428571,0.3571428571428571,0.1666666666666666,0.3333333333333333,0.5,0.5,0,Submission Hunters
5ef0088c1b19beeb,Bryan Caraway,6,135.0,Orthodox,2.5566502463054186,2.1666666666666665,0.6666666666666666,0.0,217.5,0.3673036093418259,0.2954545454545454,0.7745664739884393,0.1156069364161849,0.1098265895953757,0.8901734104046243,0.0751445086705202,0.0346820809248554,0.1,0.4,0.5,0.4,4,Volume Strikers
5f04e3d58d9ce982,Yves Edwards,15,155.0,Southpaw,2.5665529010238908,0.2,0.6,0.5333333333333333,131.66666666666666,0.4316877152698048,0.3333333333333333,0.5904255319148937,0.1941489361702127,0.2154255319148936,0.5824468085106383,0.1914893617021276,0.226063829787234,0.3333333333333333,0.238095238095238,0.3809523809523809,0.6666666666666666,0,Submission Hunters
5f179af5fffeb9f6,Cortney Casey,10,125.0,Orthodox,4.294770206022187,0.5,0.5,0.0,49.5,0.3890882986360373,0.3333333333333333,0.7011070110701108,0.1107011070110701,0.1881918819188192,0.8191881918819188,0.1107011070110701,0.070110701107011,0.0666666666666666,0.2,0.7333333333333333,0.4666666666666667,4,Volume Strikers
5f61780fe5e9b6d0,Andre Petroski,6,185.0,Switch,2.7542279815506263,3.1666666666666665,0.5,0.1666666666666666,274.3333333333333,0.4634146341463415,0.5277777777777778,0.6602870813397129,0.2344497607655502,0.1052631578947368,0.7272727272727273,0.0382775119617224,0.2344497607655502,0.3333333333333333,0.1666666666666666,0.5,0.5,1,Wrestlers / Grapplers
5f6f049d54728e88,Andre Ewell,7,145.0,Southpaw,4.447523380671978,0.1428571428571428,0.0,0.0,34.285714285714285,0.3869801084990958,0.5,0.6098130841121495,0.2943925233644859,0.0957943925233644,0.9742990654205608,0.0257009345794392,0.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.4444444444444444,3,Balanced Decision Fighters
5f87a5c00b3d17ed,Dennis Siver,16,145.0,Orthodox,3.5875270145106515,0.8125,0.25,0.3125,138.6875,0.3166212534059945,0.3513513513513513,0.5989672977624785,0.1290877796901893,0.2719449225473322,0.7934595524956971,0.06368330464716,0.1428571428571428,0.2857142857142857,0.1904761904761904,0.4761904761904761,0.5238095238095238,4,Volume Strikers
5f99b2bafb10305f,Daron Cruickshank,8,155.0,Switch,3.0094392004441977,2.0,0.125,0.375,120.25,0.4050822122571001,0.4705882352941176,0.5940959409594095,0.2398523985239852,0.1660516605166051,0.7121771217712177,0.2029520295202952,0.084870848708487,0.2307692307692307,0.3076923076923077,0.3846153846153846,0.5384615384615384,4,Volume Strikers
60029bcf496bd707,Soa Palelei,5,265.0,Orthodox,2.2897196261682247,1.6,0.0,0.0,231.4,0.5697674418604651,0.5714285714285714,0.7448979591836735,0.1530612244897959,0.1020408163265306,0.336734693877551,0.2346938775510204,0.4285714285714285,0.8571428571428571,0.0,0.1428571428571428,0.5714285714285714,0,Submission Hunters
601964f9654f911a,Tony Gravely,5,135.0,Orthodox,3.924572775486152,4.8,0.0,0.6,312.0,0.5045454545454545,0.4705882352941176,0.6216216216216216,0.1936936936936936,0.1846846846846846,0.5540540540540541,0.2342342342342342,0.2117117117117117,0.375,0.125,0.5,0.375,1,Wrestlers / Grapplers
621a6c59f88a44fe,Matt Hughes,23,170.0,Switch,2.359241126070992,2.0434782608695654,0.6956521739130435,0.1304347826086956,307.4347826086956,0.5673289183222958,0.5108695652173914,0.6770428015564203,0.22568093385214,0.0972762645914396,0.2645914396887159,0.0894941634241245,0.6459143968871596,0.48,0.32,0.2,0.8,1,Wrestlers / Grapplers
622f015c81a9b13a,Travis Lutter,6,185.0,Orthodox,0.4106628242074928,1.0,0.3333333333333333,0.1666666666666666,138.0,0.3220338983050847,0.24,0.6842105263157895,0.3157894736842105,0.0,0.2631578947368421,0.2631578947368421,0.4736842105263157,0.3333333333333333,0.5,0.1666666666666666,0.3333333333333333,0,Submission Hunters
6256b2b1562cb8e1,James Vick,8,155.0,Orthodox,4.225352112676057,0.125,0.0,0.5,14.25,0.3543814432989691,0.3333333333333333,0.5890909090909091,0.2945454545454545,0.1163636363636363,0.8545454545454545,0.08,0.0654545454545454,0.4285714285714285,0.2142857142857142,0.3571428571428571,0.5,2,Aggressive Strikers
6291ac0a3726732f,Pete Williams,8,235.0,Orthodox,1.1216429699842023,0.375,0.75,0.25,52.75,0.3944444444444444,0.5,0.5633802816901409,0.1971830985915492,0.2394366197183098,0.5633802816901409,0.1549295774647887,0.2816901408450704,0.375,0.375,0.25,0.375,0,Submission Hunters
634bb0de2eb043b4,Cristiane Justino,6,145.0,Orthodox,7.120228512074785,0.5,0.0,0.3333333333333333,95.5,0.577020202020202,0.75,0.5667396061269147,0.2932166301969365,0.1400437636761488,0.6433260393873085,0.2210065645514223,0.1356673960612691,0.7142857142857143,0.0,0.2857142857142857,1.0,2,Aggressive Strikers
634e2fb70bde3fd5,Holly Holm,9,135.0,Southpaw,3.3218785796105386,1.5555555555555556,0.1111111111111111,0.1111111111111111,269.55555555555554,0.431547619047619,0.4242424242424242,0.5310344827586206,0.3126436781609195,0.1563218390804597,0.8137931034482758,0.0758620689655172,0.1103448275862069,0.1875,0.125,0.625,0.6875,3,Balanced Decision Fighters
6370c1c1e12723d5,Marcin Prachnio,6,205.0,Orthodox,4.948224852071006,0.0,0.0,0.1666666666666666,8.5,0.5561097256857855,0.0,0.3497757847533632,0.358744394618834,0.2914798206278027,0.8161434977578476,0.1748878923766816,0.0089686098654708,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.2727272727272727,3,Balanced Decision Fighters
63b65af1c5cb02cb,Ken Shamrock,13,205.0,Orthodox,1.5469369766416925,0.5384615384615384,0.6923076923076923,0.0769230769230769,3.0,0.4105263157894737,0.6363636363636364,0.6752136752136753,0.2564102564102564,0.0683760683760683,0.1965811965811965,0.2307692307692307,0.5726495726495726,0.4615384615384615,0.3076923076923077,0.0769230769230769,0.4615384615384615,0,Submission Hunters
63def5a5662a6917,Junior Dos Santos,14,238.0,Orthodox,4.393730407523512,0.1428571428571428,0.0714285714285714,0.7142857142857143,22.0,0.4612954186413902,0.5,0.6352739726027398,0.3184931506849315,0.0462328767123287,0.833904109589041,0.0873287671232876,0.0787671232876712,0.7391304347826086,0.0,0.2608695652173913,0.6086956521739131,2,Aggressive Strikers
