Fighter_Id,Fighter_Name,n_fights,weight_lbs,Stance,sig_str_pm,td_per_fight,sub_per_fight,kd_per_fight,ctrl_sec_per_fight,sig_str_accuracy,td_accuracy,head_ratio,body_ratio,leg_ratio,dist_ratio,clinch_ratio,ground_ratio,ko_rate,sub_rate,dec_rate,win_rate
01afe0916a40c7c5,Geoff Neal,1,170.0,Orthodox,4.830805134189031,0.0,0.0,0.0,72.0,0.47586206896551725,0.0,0.9130434782608695,0.057971014492753624,0.028985507246376812,0.8260869565217391,0.17391304347826086,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.5714285714285714
01afe0916a40c7c5,Neil Magny,1,170.0,Orthodox,1.1036789297658862,0.0,0.0,0.0,7.0,0.5,0.0,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.7272727272727273,0.0,0.2727272727272727,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.5714285714285714
01afe0916a40c7c5,Shavkat Rakhmonov,4,170.0,Orthodox,2.139769452449568,1.25,0.75,0.25,355.75,0.5963855421686747,0.2631578947368421,0.7878787878787878,0.1919191919191919,0.020202020202020204,0.48484848484848486,0.1717171717171717,0.3434343434343434,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.5714285714285714
01b352b6a9074d5c,Chase Sherman,10,250.0,Orthodox,5.865034733708237,0.0,0.0,0.2,26.1,0.4504573170731707,0.0,0.55668358714044,0.20812182741116753,0.23519458544839256,0.883248730964467,0.0829103214890017,0.0338409475465313,0.4,0.13333333333333333,0.4666666666666667,0.3333333333333333
01b352b6a9074d5c,Damian Grabowski,1,250.0,Orthodox,4.533333333333333,0.0,0.0,0.0,1.0,0.3617021276595745,0.0,0.5882352941176471,0.22058823529411764,0.19117647058823528,0.8529411764705882,0.14705882352941177,0.0,0.4,0.13333333333333333,0.4666666666666667,0.3333333333333333
01b352b6a9074d5c,Jared Vanderaa,1,250.0,Orthodox,8.278481012658228,0.0,0.0,0.0,0.0,0.40977443609022557,0.0,0.6972477064220184,0.1651376146788991,0.13761467889908258,0.9908256880733946,0.009174311926605505,0.0,0.4,0.13333333333333333,0.4666666666666667,0.3333333333333333
01b352b6a9074d5c,Justin Ledet,1,250.0,Orthodox,7.533333333333333,0.0,0.0,0.0,0.0,0.49130434782608695,0.0,0.9823008849557522,0.017699115044247787,0.0,0.9734513274336283,0.02654867256637168,0.0,0.4,0.13333333333333333,0.4666666666666667,0.3333333333333333
01b352b6a9074d5c,Shamil Abdurakhimov,1,250.0,Orthodox,4.285714285714286,0.0,0.0,1.0,1.0,0.6,0.0,0.8333333333333334,0.16666666666666666,0.0,1.0,0.0,0.0,0.4,0.13333333333333333,0.4666666666666667,0.3333333333333333
01b352b6a9074d5c,Waldo Cortes Acosta,1,250.0,Orthodox,9.8,0.0,0.0,0.0,13.0,0.5287769784172662,0.0,0.8435374149659864,0.11564625850340136,0.04081632653061224,0.9659863945578231,0.034013605442176874,0.0,0.4,0.13333333333333333,0.4666666666666667,0.3333333333333333
01fcef7e3d051722,Douglas Silva de Andrade,1,135.0,Orthodox,5.737051792828685,1.0,0.0,1.0,9.0,0.45569620253164556,1.0,0.7916666666666666,0.1111111111111111,0.09722222222222222,0.9444444444444444,0.041666666666666664,0.013888888888888888,0.2,0.4,0.4,0.8
01fcef7e3d051722,Frankie Saenz,1,135.0,Orthodox,4.4,4.0,0.0,1.0,250.0,0.55,0.4,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.6060606060606061,0.24242424242424243,0.15151515151515152,0.2,0.4,0.4,0.8
01fcef7e3d051722,Henry Briones,2,135.0,Orthodox,3.0828220858895703,0.0,0.5,0.5,17.0,0.39644970414201186,0.0,0.6119402985074627,0.3283582089552239,0.05970149253731343,0.7014925373134329,0.1791044776119403,0.11940298507462686,0.2,0.4,0.4,0.8
01fcef7e3d051722,Rani Yahya,1,135.0,Orthodox,1.4876033057851241,1.0,2.0,0.0,99.0,0.75,0.5,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.2,0.4,0.4,0.8
0232cabbc30a2372,Adrian Yanez,7,135.0,Orthodox,6.366473473027196,0.0,0.0,0.8571428571428571,6.142857142857143,0.41754385964912283,0.0,0.7310924369747899,0.14285714285714285,0.12605042016806722,0.8445378151260504,0.02100840336134454,0.13445378151260504,0.7777777777777778,0.0,0.2222222222222222,0.6666666666666666
0232cabbc30a2372,Daniel Marcos,1,135.0,Orthodox,5.733333333333333,2.0,0.0,0.0,203.0,0.5850340136054422,0.5,0.6976744186046512,0.10465116279069768,0.19767441860465115,0.9418604651162791,0.03488372093023256,0.023255813953488372,0.7777777777777778,0.0,0.2222222222222222,0.6666666666666666
