Fighter_Id,Fighter_Name,n_fights,weight_lbs,Stance,PC1,PC2,PC3,PC4,PC5,PC6,PC7
0052de90691d4a93,Davi Ramos,5,155.0,Orthodox,0.2655301307401184,-1.1794043067782902,0.06422794134541224,-1.3545073588065013,1.0855244996980142,0.12982981907730504,-0.055750063442309684
00e11b5c8b7bfeeb,Luke Rockhold,8,185.0,Southpaw,-1.0492957172620254,1.5672484836512952,-0.5550712222172871,-0.014696475922625164,0.050261963069321375,-0.9046055862423785,0.8751724477534002
0112352cb32f5026,Denis Tiuliulin,6,185.0,Orthodox,-1.2270585396586438,0.8089854426993811,0.7845395561476374,-0.843011090151454,0.05213006246888362,1.062130920289762,0.5627936094564057
01641ba5df0c69b0,Gabriel Bonfim,5,170.0,Orthodox,-0.5112486552937243,0.0922605403159277,-0.12791719333361787,0.8413652593353129,3.0987748152326864,0.7833154659704779,0.5554320452949234
01b352b6a9074d5c,Chase Sherman,10,250.0,Orthodox,-2.88398603772244,0.13865590637819097,0.056236978476140814,-0.25882709000401294,-0.5593234143648651,-1.050523913018541,0.5796997468478586
0232cabbc30a2372,Adrian Yanez,7,135.0,Orthodox,-2.473638570134159,1.3265141080068492,2.410175809797285,0.4500462732494692,-0.6489909238955055,-1.3604026954230606,0.37391016196851945
029880cdbf5ca089,Sean Sherk,12,155.0,Orthodox,2.584573027487436,-2.1895779500835815,0.39953147100464853,0.4374215915124853,-0.9214551154056512,-0.5607804651113077,-1.4852030259448363
029eaff01e6bb8f0,Dustin Poirier,26,155.0,Southpaw,-0.04253725838592981,0.45546697476283293,1.4229151865448426,0.18020896308846132,0.4596666361478006,-0.3079360461278408,0.9140723367597495
032cc3922d871c7f,Khabib Nurmagomedov,8,155.0,Orthodox,5.072546539277459,-2.29022252698228,1.3528948123859839,1.288711936172622,-0.0025077827698970906,-1.6699479924735743,0.9600606116191437
0359313549d230a1,Pete Sell,7,170.0,Orthodox,-0.998112567434196,0.39077213149551354,0.9033909048645764,-1.3041621958105276,-0.5519134811090576,-0.06791289800478932,-0.09630433511809948
03f982ca3735070c,Walt Harris,11,250.0,Southpaw,-1.328683520085549,1.533460713879644,1.060381000361643,-0.7534373440945589,-0.8604334067840297,0.020821333810366355,-0.381993326135409
040a74bb0a465c54,Arnold Allen,9,145.0,Southpaw,-0.4943079180069171,-1.3121109625490917,1.2078259718611137,0.07439848028222845,0.5475614789541575,0.8716269883756165,-0.03113641048197438
045f25b3a4c08e81,Jack Marshman,6,185.0,Orthodox,-2.6427949392738133,-0.996537172210515,0.19424292530339188,-2.2339712818786523,-0.30280655671716455,0.021724383053245047,-0.18796478909981232
04643fd03d9159cc,Marcus Aurelio,6,155.0,Orthodox,-0.37703461954644385,-1.2462585839396438,1.531784220871074,-1.96997325849543,-0.9197548138968158,0.0738996284404234,-0.1316856129825549
04c8b08b16a5b99e,Tanner Boser,5,205.0,Orthodox,-2.8501787837515766,0.17438772246322898,-0.9417730214543725,0.514073150053978,-0.35037706124043533,-1.8650217383636434,-0.39090945398223004
04d5718ed2661e8c,Jorge Gurgel,7,155.0,Orthodox,-0.2874337336118234,-1.751005945143746,0.018603939889505983,-0.9120629965585876,-0.729732064400811,-0.19405747452066602,-0.8235703946664978
05339613bf8e9808,Rob Font,13,135.0,Orthodox,-1.0348891443626602,-0.7274549121661681,1.4918854026985673,0.1842604553433149,0.11552066260959723,0.44690668960023877,0.674315285753546
0541480fbf719d86,Houston Alexander,6,205.0,Orthodox,0.15846385900361337,2.8630931594081086,-0.24874242300143964,1.1141325900944976,1.811183078994432,0.2444706318390658,-2.024383896047019
054defd5420a551f,Rob Kimmons,6,185.0,Orthodox,2.294854355861493,1.8341978724359085,-1.8947253626392389,-1.3655067100904634,-0.436401147307108,1.2424379151033227,1.5196681310884854
056c493bbd76a918,Henry Cejudo,11,135.0,Orthodox,-1.0063603492918984,-0.2773111026347146,-0.4453161767987882,1.027935356361405,-0.9414355234572941,-0.19449685463722705,-0.08577826669775729
05866d8c3a321856,Marvin Eastman,5,185.0,Orthodox,-0.7475625384847844,3.0248502760661666,-2.608258382831655,-0.9226068203693467,-2.6807580582695354,1.807913295277766,-2.0416079443563158
05fa626cb33d15b8,Andrea Lee,6,125.0,Orthodox,-0.7326680537279026,-1.4448215752886675,-0.9579555221988132,1.3413583217244645,0.4361042000649523,0.6060325965779101,0.42297904207029263
06734ca9d88dec3a,Shara Magomedov,5,185.0,Orthodox,-2.6958513864028393,0.687178680066416,-1.0469969653912556,2.097728069252005,-0.5937059536047591,-1.4005252089328666,1.412665529557182
06f36cf4bd97ec77,Ed Herman,20,205.0,Orthodox,1.2127514013973943,0.3556587561744078,-0.8119102740602226,0.10805895291394074,-0.30957572428586516,0.6381742706677065,0.4696465714252374
07225ba28ae309b6,Charles Oliveira,22,155.0,Orthodox,0.6506301763831523,0.7092111590044401,-0.6392621265767997,-0.8669166903269877,0.7810100400005033,-0.15875241841349952,1.7777526071826015
07a18ae55dfc3cd9,Paul Varelans,8,300.0,Orthodox,1.9118569110874,2.8187425093005456,0.24436482776591517,-0.5181920618351848,0.9269055164965418,1.787465968991227,-1.7396072093340336
07f72a2a7591b409,Jon Jones,22,248.0,Orthodox,0.1759328977406956,0.050051430047170276,-1.4643365974413631,1.4058288914627861,0.7957923238361455,-0.9076222832797972,0.43140890282593297
0845c81e37d3bcb3,Volkan Oezdemir,7,205.0,Orthodox,-1.5564092425845006,0.9415753664039864,0.4385335448414782,0.7843142020764785,0.8059743604754785,0.09236226064891774,-0.4234543257636775
08ae5cd9aef7ddd3,Kimo Leopoldo,6,235.0,Orthodox,2.5003941727697763,1.6041195563485657,0.7616154939824168,-2.0488031803160536,-0.26166013702747654,-0.1365872623565792,0.6362106034924727
08af939f41b5a57b,Beneil Dariush,13,155.0,Southpaw,0.05709913761728008,0.44063651232483514,-0.46082009302023785,0.6022697661538116,-0.11704991987599948,-0.14590739544385267,0.5382604202977747
08e908ed6d18d6a0,Myles Jury,7,145.0,Orthodox,-0.46544116878785463,0.005522684514065554,0.6785882496932648,-0.22499394810633042,0.04088274537118939,-0.6913888698502141,-0.19891362996789902
093e1f5bb73850be,Anthony Hernandez,5,185.0,Orthodox,4.945831038408567,-1.0483282682045407,0.16257852724831626,0.7813984993548168,-0.3309921895389281,-1.7265092433006055,2.034964121917647
0941df56f6ac954b,Johny Hendricks,11,185.0,Southpaw,0.13276026854001965,-0.20149418475921055,0.23548878243158167,0.9211096800328119,-0.37138966271777873,0.08789345410244247,-1.0835939473228549
0a1942069c9ad6b6,Jack Hermansson,7,170.0,Orthodox,-0.9236100626102934,0.02045025985244335,0.45229242245003975,-0.04398467750446321,0.5269134050008286,-1.2838590113304054,-0.010779993527617816
0aa92558424ced9e,Randy Couture,24,205.0,Orthodox,2.997574372413711,1.3062099700215914,0.2690467058951179,0.7570906618497246,-1.0032880843727923,-0.7050749031352819,-0.25950543815111116
0b64d0fed453ef7f,Scott Jorgensen,9,135.0,Orthodox,0.10619441482206443,-0.8690226879116092,0.24328636377546053,-0.4041945099528058,0.42144850016518826,0.034626201786638645,-0.14742889983589055
0c25d0a5e8cdbf19,Lukasz Brzeski,6,236.0,Orthodox,-3.3931589225192824,0.13053280583271343,-0.8273383680511723,-0.6010025825520975,-0.6648447120229211,-0.7868378915666205,0.6590816528118707
0c5c66ddd1886b83,Caio Magalhaes,6,185.0,Orthodox,0.06691014233469267,0.32623743846380654,-0.7018402068849097,-1.6087749130956623,-0.41367397694734814,-0.23038920852294692,-0.05274477721906307
0c6d9ea8306c029e,Brad Tavares,9,185.0,Orthodox,-0.9231154156915407,-0.5422947557307239,-0.9256788424181646,0.4254678665540148,-0.09011153889718919,0.3871873241695062,-1.4663276343461173
0d65c432720accb9,Michal Oleksiejczuk,7,185.0,Southpaw,-1.4977507594197514,0.42361864027498797,0.4778969992052349,-0.2982863254011106,0.3056827658501278,0.6863076078424553,0.9900356289354854
0d8011111be000b2,Sean Strickland,11,185.0,Orthodox,-1.9069300677888084,-1.0127085836618555,1.6445842613114898,0.38587208388032357,0.12709729738324818,1.0052398084011989,0.49258133786779423
0dba4df5f34d5ff0,Rafael Natal,13,185.0,Orthodox,0.6499185894184796,-0.963977017362576,-0.34918797851266237,0.6636222870536336,0.004246083287069109,-1.1034582904990033,-1.0445928768799004
0e041d43a47d2e4b,Matt Lindland,12,185.0,Southpaw,3.531580556380907,0.9152823633966595,-1.0032888534368156,0.5966267569230084,-1.001517087439452,-0.6752754692577059,-0.7717164533360139
0ee783aa00e468f0,Vitor Belfort,24,185.0,Southpaw,1.332671850107543,2.617474620715049,1.6183496518822595,0.05633002803244186,0.29881851988902636,0.8827048681430504,-0.9625870434555734
0fd5f4b838e890cc,Said Nurmagomedov,5,135.0,Orthodox,-1.008719857705406,-0.1766734023155518,-0.8578430369201979,-1.8357204066573851,-0.13100831880067898,-1.087716329285245,0.22106158895548542
0ff11cc094e887bc,Cain Velasquez,11,240.0,Orthodox,1.7296955163427659,2.3923888536029776,1.4308522526501701,2.4301351284116843,-0.8829349882377239,-1.3036082081551863,0.4951398567991441
1091d4d957141094,Nikita Krylov,9,205.0,Orthodox,0.6495426183846231,1.7045395490648123,-0.7770071615173102,-0.016006528412756252,0.34148708510592946,0.5809692231455832,1.3694982451165312
